university,post_text,date,likes,retweets,user_id,sentiment_label
Lawrence Technological University,Administrative delays in registration.,2024-07-15,172,214,user_55842,negative
Lawrence Technological University,Industry networking events are valuable.,2024-08-18,334,75,user_78074,positive
Lawrence Technological University,Administrative delays in registration.,2024-08-19,209,271,user_60523,negative
Lawrence Technological University,Capstone projects are very practical.,2024-03-21,614,110,user_61757,positive
Lawrence Technological University,Administrative delays in registration.,2024-04-05,261,187,user_87076,negative
Lawrence Technological University,Tuition cost feels high.,2024-06-12,329,184,user_92023,negative
Lawrence Technological University,Industry networking events are valuable.,2024-10-11,359,46,user_34606,positive
Lawrence Technological University,Industry networking events are valuable.,2024-03-29,398,61,user_51073,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-08-30,399,28,user_67649,positive
Lawrence Technological University,Some classrooms need renovation.,2024-09-25,189,174,user_95831,negative
Lawrence Technological University,Industry networking events are valuable.,2024-02-15,358,140,user_48263,positive
Lawrence Technological University,Parking space shortage is frustrating.,2024-06-18,171,207,user_99790,negative
Lawrence Technological University,Semester calendar released.,2024-08-30,271,127,user_73999,neutral
Lawrence Technological University,Industry networking events are valuable.,2024-10-15,593,68,user_83292,positive
Lawrence Technological University,Capstone projects are very practical.,2024-07-24,457,128,user_11064,positive
Lawrence Technological University,Capstone projects are very practical.,2024-07-16,430,127,user_24411,positive
Lawrence Technological University,Small classes make learning personal.,2024-08-05,369,67,user_26549,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-10-05,416,110,user_96788,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-10-12,371,108,user_85042,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-09-17,509,26,user_58652,positive
Lawrence Technological University,Industry networking events are valuable.,2024-02-07,601,143,user_40760,positive
Lawrence Technological University,Course catalog updated.,2024-09-25,371,125,user_52814,neutral
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-04-18,358,75,user_71333,positive
Lawrence Technological University,Small classes make learning personal.,2024-11-25,611,108,user_84318,positive
Lawrence Technological University,Semester calendar released.,2024-09-13,83,65,user_75008,neutral
Lawrence Technological University,Capstone projects are very practical.,2024-09-24,389,98,user_89584,positive
Lawrence Technological University,Small classes make learning personal.,2024-05-03,588,144,user_79533,positive
Lawrence Technological University,Small classes make learning personal.,2024-06-25,376,132,user_87029,positive
Lawrence Technological University,Capstone projects are very practical.,2024-05-23,441,93,user_17552,positive
Lawrence Technological University,Small classes make learning personal.,2024-11-26,320,54,user_36659,positive
Lawrence Technological University,Small classes make learning personal.,2024-02-09,504,76,user_20207,positive
Lawrence Technological University,Capstone projects are very practical.,2024-07-07,265,84,user_14671,positive
Lawrence Technological University,Capstone projects are very practical.,2024-03-08,461,43,user_66444,positive
Lawrence Technological University,Career fair next month.,2024-01-02,267,60,user_55081,neutral
Lawrence Technological University,Some classrooms need renovation.,2024-07-03,394,110,user_70979,negative
Lawrence Technological University,Orientation scheduled for Monday.,2024-04-25,83,104,user_49834,neutral
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-04-02,382,70,user_30581,positive
Lawrence Technological University,Professors give strong career guidance.,2024-05-30,283,79,user_59390,positive
Lawrence Technological University,Administrative delays in registration.,2024-06-27,127,199,user_66623,negative
Lawrence Technological University,Orientation scheduled for Monday.,2024-04-27,141,31,user_99500,neutral
Lawrence Technological University,Administrative delays in registration.,2024-09-03,398,208,user_15523,negative
Lawrence Technological University,Industry networking events are valuable.,2024-12-22,313,115,user_88694,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-05-03,334,114,user_19410,positive
Lawrence Technological University,Parking space shortage is frustrating.,2024-07-08,212,210,user_69991,negative
Lawrence Technological University,Professors give strong career guidance.,2024-06-26,313,137,user_69651,positive
Lawrence Technological University,Parking space shortage is frustrating.,2024-12-27,288,173,user_24301,negative
Lawrence Technological University,Orientation scheduled for Monday.,2024-07-06,400,57,user_80011,neutral
Lawrence Technological University,Library timing revised.,2024-11-06,320,96,user_29164,neutral
Lawrence Technological University,Professors give strong career guidance.,2024-09-07,351,137,user_15201,positive
Lawrence Technological University,Library timing revised.,2024-10-30,117,90,user_80192,neutral
Lawrence Technological University,Administrative delays in registration.,2024-09-15,266,109,user_33204,negative
Lawrence Technological University,Tuition cost feels high.,2024-07-16,330,232,user_47647,negative
Lawrence Technological University,Parking space shortage is frustrating.,2024-07-14,234,148,user_37017,negative
Lawrence Technological University,Small classes make learning personal.,2024-03-22,211,133,user_24718,positive
Lawrence Technological University,Industry networking events are valuable.,2024-10-17,389,115,user_99162,positive
Lawrence Technological University,Professors give strong career guidance.,2024-06-20,226,61,user_86304,positive
Lawrence Technological University,Small classes make learning personal.,2024-09-08,378,144,user_54886,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-06-18,573,121,user_33006,positive
Lawrence Technological University,Small classes make learning personal.,2024-07-14,614,87,user_32794,positive
Lawrence Technological University,Career fair next month.,2024-08-18,174,149,user_85109,neutral
Lawrence Technological University,Administrative delays in registration.,2024-02-11,220,233,user_21465,negative
Lawrence Technological University,Limited campus events this semester.,2024-11-25,234,147,user_79846,negative
Lawrence Technological University,Orientation scheduled for Monday.,2024-03-06,214,38,user_90916,neutral
Lawrence Technological University,Professors give strong career guidance.,2024-11-29,378,110,user_52309,positive
Lawrence Technological University,Parking space shortage is frustrating.,2024-04-08,106,231,user_47582,negative
Lawrence Technological University,Professors give strong career guidance.,2024-12-17,371,25,user_60008,positive
Lawrence Technological University,Some classrooms need renovation.,2024-07-11,170,176,user_12758,negative
Lawrence Technological University,Capstone projects are very practical.,2024-03-24,372,119,user_93288,positive
Lawrence Technological University,Library timing revised.,2024-10-17,298,49,user_34188,neutral
Lawrence Technological University,Tuition cost feels high.,2024-06-07,383,160,user_71941,negative
Lawrence Technological University,Industry networking events are valuable.,2024-12-10,460,148,user_72071,positive
Lawrence Technological University,Capstone projects are very practical.,2024-10-29,462,35,user_14674,positive
Lawrence Technological University,Hands-on engineering labs are outstanding.,2024-06-07,365,143,user_41245,positive
